iter	Logloss
130	0.2609987942
131	0.2604767657
132	0.2595173966
133	0.2582470947
134	0.2572240849
135	0.2562684915
136	0.2556132061
137	0.2546952917
138	0.2537414769
139	0.2525719017
140	0.2516167608
141	0.2504055437
142	0.2493572274
143	0.2483773573
144	0.2476225621
145	0.2467165052
146	0.2461508534
147	0.2452346708
148	0.2446137255
149	0.2437892672
150	0.2430506981
151	0.2422574439
152	0.2416106304
153	0.2409762517
154	0.2400568863
155	0.2394130839
156	0.2387457225
157	0.2379696774
158	0.2373146728
159	0.2365939837
160	0.2360314679
161	0.2354377169
162	0.2347656125
163	0.2342617136
164	0.2335424911
165	0.2327301712
166	0.2319193335
167	0.2313819994
168	0.2304337078
169	0.2297705278
170	0.2288711017
171	0.2281778254
172	0.2277376764
173	0.2270591439
174	0.2262452638
175	0.2257675452
176	0.2252485903
177	0.2248033863
178	0.2239216373
179	0.2232741842
180	0.222693024
181	0.2221600897
182	0.2216077309
183	0.220853591
184	0.2202172153
185	0.2197381548
186	0.2191066937
187	0.2183708082
188	0.2178068571
189	0.2172416266
190	0.2166593275
191	0.2160360886
192	0.2155116107
193	0.215053769
194	0.2145137982
195	0.2139424829
196	0.213320149
197	0.2128425083
198	0.2122667621
199	0.2116917959
200	0.2110835974
201	0.2105396949
202	0.2099463496
203	0.2094396111
204	0.2085982871
205	0.2082781021
206	0.2078144097
207	0.2073734494
208	0.2067516928
209	0.2060853299
210	0.2056622027
211	0.2051435599
212	0.2045553321
213	0.2040854456
214	0.2036121423
215	0.2032233864
216	0.2027435303
217	0.2022473544
218	0.2017315356
219	0.2012817445
220	0.2007994701
221	0.2004234454
222	0.1999429964
223	0.199472127
224	0.1990288732
225	0.1986824925
226	0.1980829531
227	0.1974047327
228	0.1969818864
229	0.1965205499
230	0.1959277038
231	0.1955114883
232	0.1950968331
233	0.1946722549
234	0.1943069957
235	0.1939204709
236	0.1934370263
237	0.1928938727
238	0.1923345086
239	0.1918721579
240	0.1912959436
241	0.1907456599
242	0.1902971014
243	0.1899192826
244	0.1895622924
245	0.1890618884
246	0.1887346045
247	0.1883810781
248	0.1879125178
249	0.1875911939
250	0.1872539559
251	0.1869049072
252	0.1864310423
253	0.1859935924
254	0.1854621716
255	0.1851209707
256	0.1848374193
257	0.1843087288
258	0.1839603666
259	0.1836980184
260	0.1833377518
261	0.1829766896
262	0.182473446
263	0.1819313533
264	0.18140881
265	0.1811117317
266	0.1806166011
267	0.1802681609
268	0.1798738351
269	0.1794438118
270	0.1790566162
271	0.1785041169
272	0.1781616679
273	0.1778276128
274	0.1776241778
275	0.1770676221
276	0.1766046005
277	0.1761739532
278	0.1757458646
279	0.1752598924
280	0.1750087621
281	0.1745257387
282	0.1741267167
283	0.1737312988
284	0.1732481038
285	0.1728635917
286	0.1725420806
287	0.1722881107
288	0.1719247549
289	0.1714538387
290	0.1710786098
291	0.1707901282
292	0.1703225352
293	0.1699168355
294	0.1695239919
295	0.1691004123
296	0.1687713186
297	0.16831822
298	0.1679951486
299	0.1676745581
300	0.1672386372
301	0.1669274703
302	0.1667267813
303	0.1663854868
304	0.1661052431
305	0.1657752289
306	0.165386473
307	0.1650437587
308	0.1647167245
309	0.1643365965
310	0.164012043
311	0.1637461688
312	0.1634760039
313	0.1631522929
314	0.1627651909
315	0.16240533
316	0.1620556728
317	0.1618397094
318	0.1615000844
319	0.1612944496
320	0.1609777595
321	0.1605966018
322	0.160130491
323	0.1596444409
324	0.1593377049
325	0.1590930338
326	0.1588144439
327	0.158488143
328	0.1581611867
329	0.1578035257
330	0.1574814529
331	0.157321298
332	0.156984809
333	0.1565245802
334	0.1562292025
335	0.1558823225
336	0.1554824423
337	0.1551430981
338	0.1548221799
339	0.1546252354
340	0.1542976083
341	0.1539741781
342	0.1537620061
343	0.153449903
344	0.1531383148
345	0.1528385061
346	0.1525423327
347	0.1522236455
348	0.1519519829
349	0.1516156031
350	0.1514105768
351	0.151181024
352	0.150944778
353	0.1505150356
354	0.1502024021
355	0.1499382596
356	0.1496945559
357	0.1493339929
358	0.1490411895
359	0.1488063633
360	0.1483625322
361	0.1479996445
362	0.1477156875
363	0.1475213018
364	0.147297553
365	0.1471580396
366	0.1469540118
367	0.1467030531
368	0.146459833
369	0.1462736227
370	0.1460808596
371	0.1459050403
372	0.1456947873
373	0.145512025
374	0.1452982772
375	0.1450525452
376	0.1448234449
377	0.1445934085
378	0.1443191247
379	0.144107452
380	0.1438251332
381	0.14368122
382	0.1434368297
383	0.1431863547
384	0.1430105822
385	0.1428254796
386	0.1426596924
387	0.1423313944
388	0.1420851319
389	0.14193231
390	0.1416594772
391	0.1414488342
392	0.1413211003
393	0.1409924903
394	0.1407124338
395	0.1403405749
396	0.1400515628
397	0.1398537603
398	0.1396443186
399	0.1393326523
400	0.1390583062
401	0.1387993124
402	0.1385224075
403	0.1381627806
404	0.1378781215
405	0.1376013258
406	0.1374401256
407	0.1371783859
408	0.1369909587
409	0.1366812739
410	0.1363913257
411	0.1361652679
412	0.1359903222
413	0.1356896711
414	0.1355843729
415	0.1354320815
416	0.1352498965
417	0.135017161
418	0.1347599147
419	0.1345788375
420	0.1343098272
421	0.134115301
422	0.1338514706
423	0.1336646831
424	0.1334647586
425	0.1331827987
426	0.1328209095
427	0.1325598875
428	0.132284652
429	0.131994423
430	0.1317715323
431	0.1314937225
432	0.1312325132
433	0.1309516454
434	0.1306520552
435	0.1304457651
436	0.1301482967
437	0.1298520453
438	0.1295715519
439	0.129407793
440	0.1292163404
441	0.1291046143
442	0.1289641257
443	0.1287435286
444	0.1284844568
445	0.1282531411
446	0.1280359686
447	0.1278111745
448	0.1276532663
449	0.1274444799
450	0.1272676776
451	0.1271304343
452	0.1269909053
453	0.1268421555
454	0.1265073593
455	0.1264127408
456	0.1261148199
457	0.1259066732
458	0.1255961537
459	0.125337433
460	0.1251691963
461	0.1249530223
462	0.1247322691
463	0.1245879737
464	0.1242430829
465	0.1240684494
466	0.1238217032
467	0.1237126918
468	0.1235259198
469	0.1233331723
470	0.1231246511
471	0.1228131643
472	0.1224912086
473	0.1221685195
474	0.1219625415
475	0.1217691308
476	0.1214671145
477	0.1212301664
478	0.1209924148
479	0.1208492115
480	0.1205592555
481	0.1204230498
482	0.1202405996
483	0.1201110247
484	0.1198828528
485	0.1196310593
486	0.1194709513
487	0.1192688737
488	0.1190614603
489	0.118903123
490	0.1187577199
491	0.1186309534
492	0.1184245229
493	0.1182177959
494	0.1179560874
495	0.1177478392
496	0.1175498884
497	0.1173830559
498	0.1171977037
499	0.1169579005
500	0.116787144
501	0.1166221993
502	0.1164111116
503	0.1161645371
504	0.1160726333
505	0.1158016493
506	0.1156800159
507	0.1154222703
508	0.1152413101
509	0.1150991912
510	0.1148788046
511	0.1147190164
512	0.1145670292
513	0.1143802261
514	0.1141690057
515	0.1139161046
516	0.1136998058
517	0.1135250474
518	0.1132504438
519	0.1131547487
520	0.1129945938
521	0.1128566953
522	0.1127171897
523	0.1124712002
524	0.11220446
525	0.1119451698
526	0.1117558392
527	0.1116097729
528	0.1114806817
529	0.1112822706
530	0.1112153535
531	0.1110664633
532	0.1108825699
533	0.110708225
534	0.1104925737
535	0.1102646904
536	0.110097577
537	0.1098765274
538	0.1096915419
539	0.1095099732
540	0.1092487171
541	0.1090933209
542	0.1088319946
543	0.1086224437
544	0.1084456883
545	0.1082416683
546	0.1080009133
547	0.1078236118
548	0.1076594706
549	0.1074599128
550	0.1072495349
551	0.1070490956
552	0.1067946576
553	0.1066852406
554	0.1064869777
555	0.1063233982
556	0.106173252
557	0.105951945
558	0.1058073375
559	0.1056424006
560	0.1055015377
561	0.1053743577
562	0.1050708903
563	0.1049134268
564	0.1047746623
565	0.1045813219
566	0.1044403575
567	0.1042623383
568	0.1040625231
569	0.103850195
570	0.1037417921
571	0.1034959976
572	0.1031978428
573	0.1030443968
574	0.1028822682
575	0.1027376062
576	0.1025818121
577	0.1024244422
578	0.1022274821
579	0.1020956137
580	0.1019361687
581	0.1017864438
582	0.101474762
583	0.1012466368
584	0.101078876
585	0.1008644494
586	0.1006777867
587	0.1005808824
588	0.1004890801
589	0.1002568906
590	0.1001244059
591	0.09997198967
592	0.09988464948
593	0.09967795374
594	0.09952540485
595	0.099276412
596	0.09920001664
597	0.09906476261
598	0.09890767353
599	0.09864226733
600	0.0984348695
601	0.09826927731
602	0.09809175737
603	0.09792135976
604	0.09776047159
605	0.09747538342
606	0.0972627043
607	0.09718745569
608	0.09700871099
609	0.09683747867
610	0.09670930016
611	0.09648171329
612	0.09632662908
613	0.09625093581
614	0.09608904911
615	0.09591772317
616	0.09576119577
617	0.0956708912
618	0.09543856131
619	0.0953042122
620	0.09511432765
621	0.09493778283
622	0.0947633833
623	0.0946743737
624	0.09457013651
625	0.09435476603
626	0.09415844564
627	0.09402858992
628	0.09394806002
629	0.09379437999
630	0.09369811544
631	0.09358600702
632	0.09333597663
633	0.09321945284
634	0.09312933549
635	0.09291331753
636	0.09280736412
637	0.09271852614
638	0.09249175058
639	0.09234275116
640	0.09213217831
641	0.09203246571
642	0.09187772474
643	0.09172156398
644	0.0916304325
645	0.09152123387
646	0.09137619736
647	0.09122555973
648	0.09104062882
649	0.09087148717
650	0.09072785485
651	0.0905755634
652	0.09040963577
653	0.09030908846
654	0.09012561634
655	0.0900041077
656	0.08988122609
657	0.08977673146
658	0.08967829043
659	0.0895300087
660	0.08939917005
661	0.08919107792
662	0.08903540863
663	0.08893680377
664	0.0887943416
665	0.0886477761
666	0.08853913914
667	0.08847130149
668	0.08833110162
669	0.08820105867
670	0.0880433065
671	0.08791276429
672	0.08779680997
673	0.08767246176
674	0.08751059066
675	0.08736194228
676	0.08724207966
677	0.0870720799
678	0.08689136154
679	0.08678774843
680	0.08666688728
681	0.08646890527
682	0.08633375265
683	0.0861330871
684	0.08598280831
685	0.08589675529
686	0.08571956299
687	0.085621434
688	0.08551920167
689	0.08543185369
690	0.08521422092
691	0.08510870436
692	0.08496773219
693	0.08487308245
694	0.08475399212
695	0.08453176456
696	0.08442280775
697	0.08430640098
698	0.08407538166
699	0.08391021853
700	0.08373915783
701	0.08357157639
702	0.08348089737
703	0.08338335345
704	0.08326823385
705	0.08313010124
706	0.0829541103
707	0.08281416006
708	0.0826656599
709	0.08257260937
710	0.08243872832
711	0.08232003584
712	0.08221190595
713	0.08206474757
714	0.08193473582
715	0.08180326528
716	0.08171534002
717	0.081592474
718	0.08152000256
719	0.08141866735
720	0.08120254797
721	0.08106683368
722	0.08101688377
723	0.08096309576
724	0.08088173115
725	0.08068676034
726	0.08048571253
727	0.08039013447
728	0.08030025116
729	0.0801387077
730	0.08003010194
731	0.07987243559
732	0.07980624396
733	0.07974009134
734	0.07962930909
735	0.0794759489
736	0.07935827056
737	0.0792196855
738	0.07906789331
739	0.07891617913
740	0.07878124494
741	0.07870021578
742	0.0785407942
743	0.07841363763
744	0.07830748139
745	0.07816061164
746	0.07794743325
747	0.0778549756
748	0.07771822377
749	0.07760091208
750	0.07747593979
751	0.07734444585
752	0.07717747288
753	0.07710323841
754	0.07697388975
755	0.07684981457
756	0.07669717988
757	0.07649844897
758	0.07641144423
759	0.07629204186
760	0.07618090858
761	0.0760652195
762	0.07592897474
763	0.0758259077
764	0.07575037045
765	0.07564217815
766	0.07556417578
767	0.0754254347
768	0.07528293352
769	0.07507479459
770	0.0749037885
771	0.07475963351
772	0.07463496546
773	0.0745086982
774	0.07444544755
775	0.07429456028
776	0.07415866657
777	0.0740101196
778	0.07387290752
779	0.07373982217
780	0.07369615988
781	0.07357698374
782	0.07342421643
783	0.07326302402
784	0.0731785468
785	0.07298945796
786	0.07289060347
787	0.07269995442
788	0.07257637071
789	0.07244570367
790	0.0723469194
791	0.0722012042
792	0.07209176374
793	0.07203272564
794	0.07192025838
795	0.0718391122
796	0.07174584324
797	0.07163059102
798	0.07156420437
799	0.07141078957
800	0.07126545662
801	0.07115773238
802	0.07106898021
803	0.07092302318
804	0.07082069725
805	0.07069169963
806	0.07063374588
807	0.0705203815
808	0.07036455619
809	0.07025210453
810	0.07012895767
811	0.06999233847
812	0.06991471055
813	0.0698008469
814	0.06965713657
815	0.06952316191
816	0.069431812
817	0.06931578747
818	0.06928037866
819	0.06912605114
820	0.06902010553
821	0.06888517914
822	0.06877232963
823	0.06864410432
824	0.06854137272
825	0.06841512887
826	0.06828826093
827	0.06818305642
828	0.06804143676
829	0.06789164163
830	0.06775935198
831	0.06763091604
832	0.06746251549
833	0.06740435891
834	0.06731441318
835	0.06721194683
836	0.06709648398
837	0.06703570625
838	0.06695494232
839	0.06682385404
840	0.06670510696
841	0.06665220046
842	0.06652443541
843	0.06644400692
844	0.06631287183
845	0.06615802944
846	0.06608860039
847	0.06595223082
848	0.06587972036
849	0.06581866961
850	0.06568810399
851	0.06563196787
852	0.06550389077
853	0.06538192577
854	0.0653521727
855	0.06525504613
856	0.06518857367
857	0.06510727927
858	0.06507134389
859	0.06500201235
860	0.06492638539
861	0.06477229971
862	0.06465814743
863	0.06453893619
864	0.06440546859
865	0.06429844644
866	0.06421707403
867	0.06408081757
868	0.06395566195
869	0.06389044545
870	0.06377706547
871	0.06365281478
872	0.06357887284
873	0.06343231513
874	0.06332344804
875	0.0632303195
876	0.06316032488
877	0.06310262075
878	0.06302041754
879	0.06295082857
880	0.06286868776
881	0.06278441337
882	0.06267505482
883	0.06255271927
884	0.06246136936
885	0.0624102493
886	0.06233117039
887	0.06224663467
888	0.0621026084
889	0.06197227291
890	0.06189975465
891	0.06174326626
892	0.0615940445
893	0.06153710488
894	0.06147317555
895	0.06139212298
896	0.06125891282
897	0.0611084
898	0.06102283064
899	0.06099460656
900	0.06086549973
901	0.06083450629
902	0.06074920217
903	0.06063263938
904	0.0605208274
905	0.06045702289
906	0.06043097139
907	0.06030434138
908	0.06022899136
909	0.0601034847
910	0.06001502507
911	0.05994656335
912	0.05986205493
913	0.05979787206
914	0.05972057959
915	0.05958162397
916	0.05948734088
917	0.05939024163
918	0.059299547
919	0.05920801767
920	0.05910184193
921	0.05903623148
922	0.05895024867
923	0.05889133149
924	0.05882982047
925	0.05869974632
926	0.05862046458
927	0.05852758177
928	0.05842186629
929	0.05835144261
930	0.05828990039
931	0.05818993816
932	0.0580744324
933	0.05794414372
934	0.05780042169
935	0.05771592497
936	0.0575834481
937	0.05749864715
938	0.05743906688
939	0.05739616909
940	0.05734051663
941	0.05724105757
942	0.05714177013
943	0.05701739851
944	0.05696304883
945	0.05685273465
946	0.0567488056
947	0.05661187435
948	0.05657959374
949	0.05647068765
950	0.05640313864
951	0.05637813638
952	0.05627801033
953	0.05618601294
954	0.05609696043
955	0.05601189034
956	0.05589535095
957	0.05584214411
958	0.05575759279
959	0.05565280173
960	0.05553857534
961	0.05545676608
962	0.05534871419
963	0.05528095846
964	0.05519103224
965	0.05509568041
966	0.05498764022
967	0.05494743378
968	0.05485212486
969	0.0547688256
970	0.05468683691
971	0.05460138847
972	0.05448413529
973	0.05439619443
974	0.05426122903
975	0.05421738732
976	0.0541742633
977	0.0541190867
978	0.05404629152
979	0.05397842657
980	0.0539019766
981	0.05381329854
982	0.05372409001
983	0.05361344039
984	0.05352317872
985	0.05347824877
986	0.05339046783
987	0.05329448411
988	0.05320129707
989	0.05314573822
990	0.0530719406
991	0.05299544773
992	0.05292101433
993	0.05286605617
994	0.05281200292
995	0.0527075122
996	0.05268103555
997	0.05258622589
998	0.05254232957
999	0.05243307632
